22:56:43,0002,35.67,0.0353,0.0133,0.0158,0.3781,0.0837,0.0503,POSTURA CHIUSA,TESO
22:56:44,0002,24.67,0.0541,0.0161,0.0174,0.367,0.0907,0.0597,POSTURA CHIUSA,ARRABBIATO
22:56:44,0002,25.05,0.0544,0.0173,0.0176,0.3526,0.0949,0.0704,POSTURA CHIUSA,SORPRESO
22:56:45,0002,36.48,0.0385,0.0155,0.0168,0.3438,0.1097,0.0855,POSTURA CHIUSA,SORPRESO
22:56:45,0002,42.57,0.0304,0.0138,0.0151,0.3337,0.0952,0.0864,POSTURA CHIUSA,TESO
22:56:46,0002,46.36,0.0209,0.011,0.0116,0.3377,0.0967,0.0956,POSTURA CHIUSA,TESO
22:56:46,0002,44.71,0.009,0.0114,0.0124,0.3397,0.0989,0.0983,POSTURA CHIUSA,TESO
22:56:47,0002,45.39,0.0031,0.0134,0.0145,0.3383,0.1011,0.0998,POSTURA CHIUSA,TESO
22:56:48,0002,49.86,0.0015,0.0132,0.0139,0.3365,0.0996,0.0967,POSTURA CHIUSA,TESO
22:56:48,0002,53.76,0.0007,0.0116,0.0127,0.3338,0.0981,0.0998,POSTURA CHIUSA,TESO
22:56:49,0002,65.65,0.0005,0.0121,0.0129,0.3344,0.1023,0.0982,POSTURA CHIUSA,TESO
22:56:49,0002,72.62,0.0089,0.012,0.0118,0.3379,0.1027,0.0913,POSTURA CHIUSA,TESO
22:56:50,0002,61.19,0.0184,0.0125,0.0118,0.3371,0.1022,0.0904,POSTURA CHIUSA,TESO
22:56:50,0002,55.1,0.0235,0.0129,0.0127,0.3345,0.1017,0.0881,POSTURA CHIUSA,TESO
22:56:51,0002,53.32,0.0253,0.013,0.0126,0.3335,0.1001,0.0923,POSTURA CHIUSA,TESO
22:56:51,0002,41.59,0.0186,0.0102,0.0101,0.3321,0.0775,0.0727,POSTURA CHIUSA,TESO
22:56:52,0002,48.67,0.0052,0.0058,0.0075,0.298,0.0428,0.0338,POSTURA NEUTRA,TESO
22:56:53,0002,51.87,0.002,0.0059,0.0072,0.264,0.0207,0.0216,POSTURA APERTA,SERENO
22:56:53,0002,49.74,0.001,0.0057,0.0069,0.2535,0.015,0.0221,POSTURA APERTA,SERENO
22:56:54,0002,49.77,0.0009,0.0049,0.0066,0.2542,0.0145,0.019,POSTURA APERTA,SERENO
22:56:54,0002,48.94,0.0011,0.0045,0.0056,0.2595,0.0185,0.0163,POSTURA APERTA,SERENO
22:56:55,0002,48.53,0.0009,0.0034,0.0045,0.2597,0.0184,0.0146,POSTURA APERTA,SERENO
22:56:55,0002,50.31,0.0004,0.0033,0.0042,0.2543,0.0165,0.0157,POSTURA APERTA,SERENO
22:56:56,0002,52.01,0.0016,0.0037,0.0045,0.2529,0.0162,0.0149,POSTURA APERTA,SERENO
22:56:56,0002,26.53,0.0236,0.0064,0.0067,0.2489,0.0146,0.0171,POSTURA APERTA,SERENO
22:56:57,0002,18.2,0.0283,0.0069,0.0076,0.2478,0.016,0.0182,POSTURA APERTA,ARRABBIATO
22:56:57,0002,15.57,0.0283,0.0072,0.008,0.2522,0.0173,0.0203,POSTURA APERTA,ARRABBIATO
22:57:01,0002,41.43,0.0223,0.0076,0.0075,0.0,0.0,0.0,POSTURA CHIUSA,ARRABBIATO
22:57:02,0002,42.46,0.0297,0.008,0.0068,0.3344,0.0148,0.0187,POSTURA APERTA,SERENO
22:57:03,0002,39.24,0.0267,0.0072,0.0072,0.3761,0.0127,0.0189,POSTURA APERTA,SERENO
22:57:03,0002,42.07,0.0317,0.0094,0.0091,0.3888,0.0101,0.0229,POSTURA APERTA,SERENO
22:57:04,0002,35.65,0.0314,0.0118,0.0116,0.3783,0.0057,0.0116,POSTURA APERTA,SERENO
22:57:04,0002,39.66,0.0283,0.0128,0.0121,0.3694,0.0061,0.0104,POSTURA APERTA,ARRABBIATO
22:57:05,0002,44.95,0.0262,0.014,0.0134,0.3708,0.0082,0.0118,POSTURA APERTA,SERENO
22:57:05,0002,47.47,0.0251,0.0149,0.0149,0.3678,0.0043,0.0092,POSTURA APERTA,SERENO
22:57:06,0002,39.43,0.028,0.016,0.0157,0.3742,0.0103,0.0122,POSTURA APERTA,SERENO
22:57:06,0002,31.49,0.028,0.0157,0.0152,0.3699,0.0051,0.0182,POSTURA APERTA,ARRABBIATO
22:57:07,0002,42.18,0.0165,0.0095,0.0095,0.3716,0.0063,0.0183,POSTURA APERTA,ARRABBIATO
22:57:07,0002,70.11,0.0076,0.0052,0.0051,0.3732,0.0085,0.0116,POSTURA APERTA,SERENO
22:57:08,0002,87.58,0.0068,0.0069,0.0064,0.3939,0.0106,0.0072,POSTURA APERTA,MOLTO FELICE
